Reference Number,Grid Ref: Easting,Grid Ref: Northing,Number of Vehicles,1st Road Class,1st Road Class & No,Road Surface,Lighting Conditions,Weather Conditions,Local Authority,Type of Vehicle,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Full Time
68L1548,425778,434409,1,6,U,1,1,1,E08000035,2,3,3,2,32,2019-08-21 18:55:00
68L1670,428078,431596,1,6,U,1,1,1,E08000035,19,3,3,1,23,2019-08-21 19:41:00
68L1749,430068,433810,2,6,U,1,1,1,E08000035,1,1,3,1,24,2019-08-21 17:30:00
68M0393,429542,435408,1,6,U,1,1,1,E08000035,19,3,2,1,26,2019-08-22 09:10:00
68M1329,442047,443581,2,2,A1(M),1,1,1,E08000035,9,2,3,2,5,2019-08-22 17:14:00
68M1329,442047,443581,2,2,A1(M),1,1,1,E08000035,9,2,3,1,34,2019-08-22 17:14:00
68M1404,441648,433793,2,3,A642,1,1,1,E08000035,9,1,3,2,29,2019-08-22 17:00:00
68M1465,439288,432421,1,3,A63,1,1,1,E08000035,4,1,2,1,54,2019-08-22 18:05:00
68M1786,436168,434462,1,3,A6120,1,1,1,E08000035,9,3,3,1,54,2019-08-21 18:00:00
68N0397,435901,425848,2,1,M62,1,1,1,E08000035,9,2,3,2,52,2019-08-23 09:15:00
68N0424,429680,425690,3,6,U,1,1,1,E08000035,9,1,2,2,69,2019-08-23 09:35:00
68N0424,429680,425690,3,6,U,1,1,1,E08000035,9,1,3,2,18,2019-08-23 09:35:00
68N0563,441740,434639,3,1,M1,1,1,1,E08000035,9,1,3,1,39,2019-08-23 10:53:00
68N0761,432247,426312,2,4,B6135,1,1,1,E08000035,9,1,3,2,58,2019-08-23 12:40:00
68N0837,425356,440808,3,6,U,1,1,1,E08000035,9,1,3,2,44,2019-08-23 13:10:00
68N0837,425356,440808,3,6,U,1,1,1,E08000035,9,1,3,2,53,2019-08-23 13:10:00
68N0956,432572,426025,2,1,M62,1,1,1,E08000035,9,2,3,2,27,2019-08-23 14:00:00
68N1499,432134,431059,2,4,B6481,1,1,1,E08000035,90,1,2,1,22,2019-08-23 17:41:00
68N1499,432134,431059,2,4,B6481,1,1,1,E08000035,9,1,3,2,32,2019-08-23 17:41:00
68N2160,426786,428248,2,6,U,1,4,1,E08000035,9,1,3,2,45,2019-08-23 22:00:00
68O0065,442043,437540,2,6,U,1,6,1,E08000035,9,1,3,1,36,2019-08-24 00:30:00
68O0885,430240,433914,1,6,U,1,1,1,E08000035,8,3,3,1,2,2019-08-24 12:00:00
68O0899,428862,431916,1,6,U,1,1,1,E08000035,9,3,3,1,2,2019-08-24 12:16:00
68O2325,440631,446075,2,2,A1(M),1,7,1,E08000035,8,2,3,2,21,2019-08-24 01:30:00
68O2325,440631,446075,2,2,A1(M),1,7,1,E08000035,8,2,3,1,23,2019-08-24 01:30:00
68P0233,426044,432256,2,6,U,1,4,1,E08000035,9,1,2,1,25,2019-08-25 02:32:00
68P0876,434620,441231,2,6,U,1,1,1,E08000035,9,1,2,2,20,2019-08-25 12:45:00
68P0876,434620,441231,2,6,U,1,1,1,E08000035,9,2,3,1,21,2019-08-25 12:45:00
68P0876,434620,441231,2,6,U,1,1,1,E08000035,9,2,2,2,20,2019-08-25 12:45:00
68P0876,434620,441231,2,6,U,1,1,1,E08000035,9,1,3,2,53,2019-08-25 12:45:00
68P1537,435555,434799,2,6,U,1,1,1,E08000035,5,1,2,1,47,2019-08-26 17:40:00
68P1652,430902,424549,2,1,M1,1,1,1,E08000035,9,1,2,1,79,2019-08-25 18:30:00
68P1652,430902,424549,2,1,M1,1,1,1,E08000035,9,2,2,2,80,2019-08-25 18:30:00
68P1725,432572,428113,2,3,A61,1,1,1,E08000035,9,2,3,2,65,2019-08-25 18:36:00
68P2179,429578,433795,2,6,U,1,4,1,E08000035,1,1,2,1,36,2019-08-25 22:05:00
68P2292,429850,433431,1,6,U,1,4,1,E08000035,9,3,3,1,47,2019-08-25 22:45:00
68Q1039,436746,437346,2,3,A64,1,1,1,E08000035,9,1,3,2,19,2019-08-26 13:00:00
68Q1524,428527,429635,2,6,U,1,1,1,E08000035,9,2,3,2,83,2019-08-26 14:45:00
68Q1673,431016,434496,2,6,U,1,1,1,E08000035,1,1,2,1,47,2019-08-26 17:43:00
68Q1944,443618,435478,2,1,M1,1,1,1,E08000035,9,1,3,2,45,2019-08-26 19:44:00
68R0275,430872,434221,1,3,A61,1,4,1,E08000035,9,3,3,1,21,2019-08-27 04:50:00
68R0608,426797,430018,5,1,M621,1,1,1,E08000035,9,1,3,1,32,2019-08-27 10:00:00
68R0608,426797,430018,5,1,M621,1,1,1,E08000035,9,2,3,2,27,2019-08-27 10:00:00
68R0934,422837,434080,1,3,A647,1,1,1,E08000035,9,2,3,1,20,2019-08-31 12:46:00
68R2007,427582,434576,2,6,U,1,1,1,E08000035,9,1,3,1,32,2019-08-27 14:10:00
68S0224,429091,428699,2,6,U,2,4,1,E08000035,19,1,3,1,29,2019-08-28 04:26:00
68S0224,429091,428699,2,6,U,2,4,1,E08000035,19,2,3,2,40,2019-08-28 04:26:00
68S0224,429091,428699,2,6,U,2,4,1,E08000035,19,1,3,1,35,2019-08-28 04:26:00
68S0224,429091,428699,2,6,U,2,4,1,E08000035,19,2,3,1,28,2019-08-28 04:26:00
68S0541,440404,447686,2,3,A58,1,1,1,E08000035,1,1,2,1,46,2019-08-28 10:30:00
68S1138,429515,430284,2,3,A653,1,1,1,E08000035,1,1,2,1,33,2019-08-20 05:30:00
68S1355,433180,434010,2,3,A64,1,1,1,E08000035,9,2,3,1,7,2019-08-28 15:28:00
68S1357,430388,433387,1,6,U,2,1,1,E08000035,11,2,3,2,44,2019-08-28 15:05:00
68T0361,431625,430528,2,1,M621,1,1,1,E08000035,9,1,3,2,44,2019-08-29 08:31:00
68T0761,425913,432231,2,3,A6110,1,1,1,E08000035,9,1,3,1,40,2019-08-29 14:01:00
68T0761,425913,432231,2,3,A6110,1,1,1,E08000035,9,2,3,1,27,2019-08-29 14:01:00
68T0911,436266,434708,1,6,U,1,1,1,E08000035,9,3,3,2,86,2019-08-29 15:00:00
68T1064,434621,438144,2,3,A6120,1,1,1,E08000035,9,1,3,2,34,2019-08-29 15:40:00
68T1364,427733,433707,2,3,A647,1,1,1,E08000035,1,1,3,1,38,2019-08-29 07:30:00
68T1673,428780,433767,2,3,A65,1,1,1,E08000035,1,1,3,1,27,2019-08-29 18:05:00
68U0014,434804,428897,2,6,U,1,4,1,E08000035,3,1,2,1,20,2019-08-30 00:10:00
68U0381,433605,425845,3,1,M62,1,1,1,E08000035,9,1,3,1,34,2019-08-30 08:00:00
68U0381,433605,425845,3,1,M62,1,1,1,E08000035,9,1,3,1,42,2019-08-30 08:00:00
68U0381,433605,425845,3,1,M62,1,1,1,E08000035,9,1,3,2,24,2019-08-30 08:00:00
68V0278,425080,428026,1,1,M621,1,4,1,E08000035,3,1,1,1,25,2019-08-31 03:54:00
6910821,443079,445634,1,6,U,1,1,1,E08000035,9,3,3,2,72,2019-08-31 12:30:00
6910858,443667,437187,3,2,A1(M),1,1,1,E08000035,9,1,3,2,24,2019-09-01 13:20:00
6920974,420645,441239,2,6,U,1,1,1,E08000035,9,1,3,2,62,2019-09-02 14:56:00
6920974,420645,441239,2,6,U,1,1,1,E08000035,9,2,3,2,32,2019-09-02 14:56:00
6920988,431528,440087,1,6,U,1,1,1,E08000035,9,2,3,2,3,2019-09-02 15:04:00
6921097,427945,436115,2,3,A660,1,1,1,E08000035,1,1,3,1,24,2019-09-02 15:56:00
6921849,424283,434980,1,6,U,1,5,1,E08000035,9,3,3,1,57,2019-09-02 20:45:00
6931217,434475,430699,2,1,M1,1,1,1,E08000035,9,1,3,2,24,2019-09-03 17:11:00
6931217,434475,430699,2,1,M1,1,1,1,E08000035,9,2,3,2,59,2019-09-03 17:11:00
6941294,430032,427592,1,6,U,1,1,1,E08000035,9,3,3,2,3,2019-09-04 17:07:00
6941611,422043,434384,2,6,U,1,1,1,E08000035,9,1,3,2,29,2019-09-04 12:30:00
6941611,422043,434384,2,6,U,1,1,1,E08000035,9,2,3,2,24,2019-09-04 12:30:00
6941922,431239,434801,2,6,U,2,4,1,E08000035,4,1,2,1,30,2019-09-04 22:15:00
6950300,427235,435201,2,6,U,1,1,1,E08000035,1,1,2,2,52,2019-09-05 08:25:00
6950311,442469,442537,4,2,A1(M),1,1,1,E08000035,9,1,3,1,52,2019-09-05 08:37:00
6950311,442469,442537,4,2,A1(M),1,1,1,E08000035,9,1,3,1,46,2019-09-05 08:37:00
6951112,432009,433875,2,6,U,1,1,1,E08000035,9,1,3,2,42,2019-09-05 16:15:00
6951112,432009,433875,2,6,U,1,1,1,E08000035,9,2,3,1,7,2019-09-05 16:15:00
6951922,428654,430793,3,6,U,1,4,1,E08000035,9,1,3,1,40,2019-09-05 20:55:00
6951922,428654,430793,3,6,U,1,4,1,E08000035,9,1,3,2,35,2019-09-05 20:55:00
6962054,430338,433904,1,6,U,1,4,1,E08000035,9,3,3,2,19,2019-09-06 21:40:00
6970347,428189,432808,2,4,B6154,1,1,1,E08000035,9,1,3,1,34,2019-09-07 05:36:00
6970550,436364,434604,1,6,U,1,1,1,E08000035,11,3,3,1,95,2019-09-07 10:00:00
6971447,431021,430558,3,1,M621,1,1,1,E08000035,9,1,3,2,30,2019-09-07 17:50:00
6971447,431021,430558,3,1,M621,1,1,1,E08000035,9,1,3,1,25,2019-09-07 17:50:00
6971447,431021,430558,3,1,M621,1,1,1,E08000035,9,2,3,1,20,2019-09-07 17:50:00
6971447,431021,430558,3,1,M621,1,1,1,E08000035,9,2,3,1,15,2019-09-07 17:50:00
6971826,427273,432561,1,6,U,1,4,1,E08000035,9,3,2,1,39,2019-09-07 20:40:00
6972057,432338,434973,1,6,U,1,7,1,E08000035,9,3,3,1,40,2019-09-07 21:30:00
6980741,424979,427534,3,3,A650,1,1,1,E08000035,9,1,3,1,31,2019-09-09 12:45:00
6981076,432161,433604,2,3,A64,1,1,1,E08000035,1,1,3,1,12,2019-09-08 15:52:00
6981076,432161,433604,2,3,A64,1,1,1,E08000035,9,1,3,1,44,2019-09-08 15:52:00
6981939,429047,434518,2,6,U,1,4,1,E08000035,9,3,2,1,48,2019-09-08 21:50:00
6991098,426777,431760,1,3,A58,2,1,2,E08000035,9,3,3,1,11,2019-09-09 15:30:00
69A0020,429962,430875,2,3,A653,2,4,1,E08000035,9,2,2,1,24,2019-09-10 00:20:00
69A0020,429962,430875,2,3,A653,2,4,1,E08000035,9,1,3,1,19,2019-09-10 00:20:00
69A0231,423348,438153,2,3,A1,1,1,1,E08000035,19,1,3,1,35,2019-09-10 07:50:00
69A0368,425552,436387,2,3,A65,1,1,1,E08000035,1,1,3,1,32,2019-09-10 09:18:00
69A0801,429960,428086,2,6,U,1,1,1,E08000035,5,1,2,1,20,2019-09-10 13:39:00
69A0801,429960,428086,2,6,U,1,1,1,E08000035,5,2,2,1,19,2019-09-10 13:39:00
69A0801,429960,428086,2,6,U,1,1,1,E08000035,9,1,3,2,31,2019-09-10 13:39:00
69A1007,429744,436495,2,6,U,1,1,1,E08000035,19,1,3,1,40,2019-09-10 15:05:00
69A1264,427201,433656,2,3,A647,1,1,1,E08000035,3,1,3,1,19,2019-09-10 17:10:00
69A1391,427431,432849,2,6,U,1,1,1,E08000035,9,1,3,2,32,2019-09-10 10:02:00
69A1458,428804,433315,3,2,A58(M),1,1,1,E08000035,9,1,2,2,28,2019-09-10 18:27:00
69B0269,431402,435029,2,3,A58,2,1,1,E08000035,1,1,3,1,20,2019-09-11 07:43:00
69B0653,441099,432504,2,6,U,1,1,1,E08000035,1,1,3,1,12,2019-09-11 07:49:00
69B0762,431004,430633,2,6,U,1,1,1,E08000035,11,2,3,2,3,2019-09-11 12:01:00
69B1508,427192,433522,2,6,U,1,1,1,E08000035,9,1,3,2,62,2019-09-11 18:15:00
69B1508,427192,433522,2,6,U,1,1,1,E08000035,9,2,3,1,27,2019-09-11 18:15:00
69B1911,427529,432600,2,6,U,1,4,1,E08000035,1,1,3,1,21,2019-09-11 21:12:00
69C0515,421777,435335,2,6,U,1,1,1,E08000035,1,1,3,1,29,2019-09-11 12:30:00
69C0685,430700,424440,2,3,A650,1,1,1,E08000035,9,1,3,1,55,2019-09-12 11:58:00
69C1172,425987,434136,3,3,A647,1,1,1,E08000035,9,1,3,2,27,2019-09-12 15:35:00
69C1172,425987,434136,3,3,A647,1,1,1,E08000035,9,1,3,1,24,2019-09-12 15:35:00
69C1394,429704,431078,2,6,U,1,1,1,E08000035,9,1,3,1,34,2019-09-12 17:01:00
69C1994,427688,436155,1,6,U,1,4,1,E08000035,9,3,2,1,20,2019-09-12 21:16:00
69D0352,435301,434819,2,3,A64,1,1,1,E08000035,9,1,3,2,47,2019-09-13 10:45:00
69D0352,435301,434819,2,3,A64,1,1,1,E08000035,9,1,3,1,40,2019-09-13 10:45:00
69D0575,424300,435338,2,3,A657,1,1,1,E08000035,3,1,2,1,30,2019-09-13 08:35:00
69D1277,429369,433755,3,2,A58(M),1,1,1,E08000035,9,1,3,2,54,2019-09-13 12:15:00
69D1277,429369,433755,3,2,A58(M),1,1,1,E08000035,9,1,3,2,29,2019-09-13 12:15:00
69D2178,429742,430780,2,6,U,1,4,1,E08000035,9,1,2,2,24,2019-09-13 23:00:00
69D2178,429742,430780,2,6,U,1,4,1,E08000035,9,2,3,1,69,2019-09-13 23:00:00
69D2178,429742,430780,2,6,U,1,4,1,E08000035,9,1,3,1,23,2019-09-13 23:00:00
69D2296,433299,434047,1,3,A64,1,1,1,E08000035,11,2,3,2,50,2019-09-13 21:00:00
69E0134,429918,433887,2,6,U,1,1,1,E08000035,1,1,3,1,37,2019-09-11 17:20:00
69E0604,443561,438096,3,2,A1(M),1,1,1,E08000035,9,1,3,2,70,2019-09-15 11:06:00
69E0604,443561,438096,3,2,A1(M),1,1,1,E08000035,9,2,3,2,22,2019-09-15 11:06:00
69E1996,421528,433982,2,3,A647,1,4,1,E08000035,9,1,3,1,31,2019-09-14 23:18:00
69E1996,421528,433982,2,3,A647,1,4,1,E08000035,9,2,3,2,7,2019-09-14 23:18:00
69F0738,420330,445551,2,3,A659,1,1,1,E08000035,1,1,2,2,56,2019-09-15 11:35:00
69F1555,433362,425594,1,3,A61,1,1,1,E08000035,3,1,2,1,16,2019-09-15 18:30:00
69F2063,437663,444945,1,3,A58,2,6,1,E08000035,9,1,2,2,40,2019-09-15 23:10:00
69G0074,430072,433369,1,6,U,2,4,2,E08000035,9,3,3,1,30,2019-09-16 00:57:00
69G0441,428555,433367,2,6,U,1,1,1,E08000035,1,1,3,2,32,2019-09-16 09:37:00
69G0465,424307,443947,1,3,A660,1,1,1,E08000035,9,1,2,2,68,2019-09-16 09:50:00
69G0692,428102,426660,2,3,A6110,1,1,1,E08000035,9,2,3,2,21,2019-09-16 11:48:00
69G0975,432178,438852,2,6,U,1,1,1,E08000035,3,1,3,1,39,2019-09-16 13:50:00
69G1039,425109,435552,1,6,U,1,1,1,E08000035,9,3,3,1,11,2019-09-16 14:25:00
69G1901,428596,427781,2,3,A653,1,4,1,E08000035,9,2,3,1,22,2019-09-16 19:39:00
69H0350,430877,434255,2,3,A61,1,1,1,E08000035,1,1,2,1,27,2019-09-17 08:53:00
69H0428,430942,435678,2,6,U,1,1,1,E08000035,1,1,3,1,25,2019-09-17 09:47:00
69H0599,426860,437747,2,3,A660,1,1,1,E08000035,9,1,3,2,44,2019-09-17 11:19:00
69H1307,424126,444006,2,3,A658,1,1,1,E08000035,9,1,3,1,35,2019-09-17 16:34:00
69H1307,424126,444006,2,3,A658,1,1,1,E08000035,9,2,3,1,33,2019-09-17 16:34:00
69I0280,431970,435823,2,3,A58,1,1,1,E08000035,3,1,2,1,21,2019-09-18 07:59:00
69I0538,430436,434915,2,6,U,1,1,1,E08000035,1,1,3,1,40,2019-09-17 14:00:00
69I1278,418937,441940,2,6,U,1,1,1,E08000035,9,1,3,2,38,2019-09-18 16:25:00
69I1422,430533,434502,2,3,A58,1,1,1,E08000035,5,1,3,1,21,2019-09-18 16:55:00
69I1492,432341,426349,2,1,M1,1,1,1,E08000035,9,1,3,1,31,2019-09-18 17:29:00
69I2038,428706,432806,2,6,U,1,4,1,E08000035,1,1,2,1,33,2019-09-18 21:51:00
69J0100,428390,434070,2,6,U,1,1,1,E08000035,1,1,3,1,19,2019-09-19 10:00:00
69J0861,431495,436228,2,4,B6159,1,1,1,E08000035,8,1,3,1,40,2019-09-17 16:10:00
69J0953,432772,436856,1,6,U,1,1,1,E08000035,3,3,2,2,86,2019-09-19 14:39:00
69J1336,430490,435976,2,6,U,1,1,1,E08000035,9,1,3,1,34,2019-09-19 17:10:00
69J1336,430490,435976,2,6,U,1,1,1,E08000035,9,1,3,1,51,2019-09-19 17:10:00
69J1526,426326,428159,1,4,B6126,1,1,1,E08000035,8,3,3,1,30,2019-09-19 18:20:00
69J1866,418767,446467,2,6,U,1,1,1,E08000035,11,2,3,2,50,2019-09-19 19:00:00
69J1941,427279,433073,2,4,B6154,1,4,1,E08000035,1,1,3,1,16,2019-09-19 21:05:00
69K0384,430954,435884,1,6,U,1,1,1,E08000035,9,3,2,2,33,2019-09-20 08:46:00
69K0853,430798,435342,2,6,U,1,1,1,E08000035,9,1,3,1,40,2019-09-20 13:15:00
69K0853,430798,435342,2,6,U,1,1,1,E08000035,9,1,3,1,35,2019-09-20 13:15:00
69K0964,426015,428237,1,6,U,1,1,1,E08000035,9,3,3,2,35,2019-09-20 13:00:00
69K1189,440556,447694,2,3,A168,1,1,1,E08000035,1,1,2,1,71,2019-09-20 15:34:00
69K1395,429240,433846,2,6,U,1,1,1,E08000035,11,2,3,2,27,2019-09-20 14:15:00
69K1469,426523,427467,1,6,U,1,7,1,E08000035,9,3,3,2,32,2019-09-13 21:33:00
69K1631,432080,438851,2,6,U,1,1,1,E08000035,1,1,3,1,45,2019-09-20 14:55:00
69K1791,432996,436046,1,3,A58,1,1,1,E08000035,11,2,3,2,35,2019-09-20 17:25:00
69K2059,430230,424102,2,1,M1,1,6,1,E08000035,9,1,3,1,46,2019-09-20 21:34:00
69L0510,424384,434459,2,6,U,1,1,1,E08000035,1,1,3,1,32,2019-09-21 09:15:00
69L0750,431558,432768,2,6,U,1,1,1,E08000035,9,1,3,2,35,2019-09-21 11:40:00
69L0760,425957,438578,3,6,U,1,1,1,E08000035,97,2,2,1,24,2019-09-21 11:40:00
69L0852,436469,434064,3,3,A6210,1,1,1,E08000035,8,1,3,1,41,2019-09-21 12:35:00
69L0852,436469,434064,3,3,A6210,1,1,1,E08000035,8,2,3,1,40,2019-09-21 12:35:00
69L1182,431526,434298,2,6,U,1,1,1,E08000035,3,1,2,1,26,2019-09-21 15:25:00
69L1487,436937,435820,2,6,U,1,1,1,E08000035,1,1,2,1,8,2019-09-21 17:30:00
69L1758,435903,436428,2,3,A64,1,1,1,E08000035,9,1,3,1,64,2019-09-21 19:38:00
69L1889,437036,441712,2,6,U,1,1,1,E08000035,9,1,3,2,76,2019-09-21 20:48:00
69L1925,429566,433907,2,3,A58,1,1,1,E08000035,9,1,3,1,22,2019-09-21 19:54:00
69L2019,428140,432795,1,4,B6154,1,4,1,E08000035,9,3,3,2,82,2019-09-21 21:47:00
69M0366,428097,434515,2,6,U,1,1,1,E08000035,9,1,3,1,48,2019-09-22 05:53:00
69M0435,420549,444952,2,6,U,1,1,1,E08000035,1,1,2,2,45,2019-09-22 07:50:00
69N0187,429189,431915,2,6,U,1,4,1,E08000035,9,1,3,1,31,2019-09-23 05:50:00
69N0482,429457,433776,2,3,A58,1,1,1,E08000035,9,1,3,1,58,2019-09-23 10:00:00
69N0973,432183,426112,2,1,M1,1,1,1,E08000035,19,1,2,1,50,2019-09-23 14:20:00
69N1475,424003,434399,2,6,U,2,1,1,E08000035,1,1,2,1,29,2019-09-23 17:35:00
69N1614,431223,427890,2,6,U,2,1,1,E08000035,9,1,3,1,18,2019-09-23 18:30:00
69N1760,431292,435032,2,3,A58,1,1,1,E08000035,1,1,2,1,51,2019-09-23 18:30:00
69O0297,431822,436440,2,6,U,2,1,1,E08000035,1,1,3,1,40,2019-09-24 07:30:00
69O0540,441202,448876,6,2,A1(M),5,1,2,E08000035,9,1,3,2,24,2019-09-24 11:00:00
69O0540,441202,448876,6,2,A1(M),5,1,2,E08000035,21,2,3,2,24,2019-09-24 11:00:00
69O1268,428156,435824,1,3,A660,2,1,2,E08000035,9,3,3,2,19,2019-09-24 16:55:00
69O1290,428782,433795,2,3,A65,1,1,1,E08000035,1,1,3,2,32,2019-09-24 16:45:00
69O1371,442230,434700,5,4,B1217,2,1,2,E08000035,9,1,3,1,23,2019-09-24 17:48:00
69O1371,442230,434700,5,4,B1217,2,1,2,E08000035,9,1,3,2,40,2019-09-24 17:48:00
69O1962,426460,427821,2,6,U,2,4,2,E08000035,9,1,2,1,20,2019-09-30 22:30:00
69P0273,421087,434488,1,4,B6157,1,1,1,E08000035,9,3,3,1,12,2019-09-25 07:53:00
69P0294,442686,445802,1,6,U,2,1,1,E08000035,9,3,3,1,11,2019-09-25 08:05:00
69P0654,443385,438775,2,2,A1(M),1,1,1,E08000035,20,1,3,1,59,2019-09-25 11:50:00
69P0787,431288,432100,2,6,U,1,1,1,E08000035,1,1,2,1,44,2019-09-24 18:40:00
69P1292,437069,437611,2,3,A64,1,1,1,E08000035,19,1,3,1,28,2019-09-25 16:43:00
69Q0404,439007,446687,3,6,U,1,1,1,E08000035,1,1,2,1,74,2019-08-23 09:10:00
69Q1430,424639,433563,2,2,A6110(M),1,1,1,E08000035,9,1,2,1,77,2019-09-26 15:12:00
69R0866,419952,445398,1,3,A659,2,1,2,E08000035,2,1,3,1,16,2019-09-28 12:49:00
69R1430,430266,431232,1,6,U,2,1,2,E08000035,8,3,2,1,34,2019-09-27 16:30:00
69R1599,428762,432740,2,6,U,2,1,2,E08000035,1,1,3,1,41,2019-09-27 17:45:00
69R1825,434955,436362,2,6,U,2,4,2,E08000035,9,2,2,1,30,2019-09-27 00:00:00
69R2037,431402,435029,2,3,A58,1,4,1,E08000035,1,1,3,1,24,2019-09-27 21:00:00
69S0658,429089,431247,2,6,U,1,1,1,E08000035,9,1,3,2,50,2019-09-28 11:25:00
69S1352,431351,435060,2,6,U,2,1,1,E08000035,9,1,3,2,46,2019-09-28 12:07:00
69T0470,424900,433480,2,6,U,1,1,1,E08000035,9,1,3,2,35,2019-09-29 09:45:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,1,3,1,27,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,1,3,1,65,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,2,3,1,35,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,2,2,2,36,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,2,2,2,33,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,2,3,1,1,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,2,10,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,1,45,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,1,4,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,1,5,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,2,33,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,1,1,2019-09-29 11:54:00
69T0667,430846,434032,2,6,U,2,1,2,E08000035,9,3,3,2,49,2019-09-29 11:54:00
69T1275,422529,433996,2,3,A647,2,1,2,E08000035,9,1,3,1,49,2019-09-29 17:45:00
69T1376,431142,434408,4,6,U,1,1,1,E08000035,9,1,3,1,28,2019-09-29 18:30:00
69U0271,430820,433464,1,6,U,1,1,1,E08000035,11,3,2,1,41,2019-09-30 08:07:00
69U0375,427360,433748,2,6,U,2,1,1,E08000035,1,1,3,1,45,2019-09-30 09:10:00
69U0493,430058,433628,1,6,U,1,1,1,E08000035,19,3,3,2,31,2019-09-30 10:30:00
69U1697,422613,433533,2,6,U,1,1,1,E08000035,1,1,2,1,34,2019-09-30 07:05:00
6A10228,426822,434977,2,3,A65,2,1,2,E08000035,1,1,2,2,53,2019-10-01 07:20:00
6A10325,429443,437313,1,6,U,2,1,2,E08000035,9,3,3,1,9,2019-10-01 08:40:00
6A11103,420554,437108,2,3,A1657,2,1,2,E08000035,1,1,3,1,57,2019-10-01 08:15:00
6A11284,428794,434539,2,6,U,2,1,2,E08000035,1,1,3,1,17,2019-10-01 17:14:00
6A20292,429006,436841,1,6,U,1,1,1,E08000035,9,3,3,2,17,2019-10-02 08:35:00
6A20385,428996,425547,2,6,U,1,1,1,E08000035,9,1,3,2,36,2019-10-02 09:34:00
6A20385,428996,425547,2,6,U,1,1,1,E08000035,9,2,3,1,43,2019-10-02 09:34:00
6A20424,428063,435017,2,6,U,1,1,1,E08000035,1,1,3,2,33,2019-10-02 09:54:00
6A20427,431125,432963,1,3,A61,1,1,1,E08000035,9,3,3,2,31,2019-10-02 09:56:00
6A20482,428447,432565,1,3,A58,1,1,1,E08000035,9,1,3,1,30,2019-10-02 11:20:00
6A21117,428548,434265,1,6,U,1,1,1,E08000035,11,3,2,1,18,2019-10-02 16:01:00
6A21798,429313,430252,2,6,U,1,4,1,E08000035,1,1,3,1,55,2019-10-02 20:30:00
6A30310,431303,429064,2,6,U,2,1,1,E08000035,1,1,3,1,49,2019-10-03 08:15:00
6A30506,429296,433813,1,6,U,1,1,1,E08000035,9,2,3,2,27,2019-10-06 10:26:00
6A30706,430734,435008,2,6,U,1,1,1,E08000035,1,1,3,1,44,2019-10-03 08:35:00
6A31377,430119,430940,2,6,U,2,1,2,E08000035,9,1,3,2,43,2019-10-03 17:30:00
6A31377,430119,430940,2,6,U,2,1,2,E08000035,9,1,3,1,20,2019-10-03 17:30:00
6A32076,428833,434635,2,6,U,2,4,2,E08000035,9,1,3,1,42,2019-10-03 23:34:00
6A32076,428833,434635,2,6,U,2,4,2,E08000035,9,2,3,1,20,2019-10-03 23:34:00
6A32076,428833,434635,2,6,U,2,4,2,E08000035,9,2,3,1,19,2019-10-03 23:34:00
6A40284,426406,429530,3,1,M621,2,1,5,E08000035,19,1,3,1,43,2019-10-04 08:09:00
6A40284,426406,429530,3,1,M621,2,1,5,E08000035,9,1,3,1,43,2019-10-04 08:09:00
6A40284,426406,429530,3,1,M621,2,1,5,E08000035,9,2,3,1,34,2019-10-04 08:09:00
6A40824,433118,425897,2,1,M62,1,1,1,E08000035,9,1,3,1,60,2019-10-04 13:15:00
6A40824,433118,425897,2,1,M62,1,1,1,E08000035,9,2,3,2,56,2019-10-04 13:15:00
6A40835,429459,435106,3,6,U,1,1,1,E08000035,9,2,3,2,20,2019-10-04 13:19:00
6A41087,429536,439290,2,6,U,1,1,1,E08000035,9,1,3,2,38,2019-10-04 15:00:00
6A41713,432495,436606,2,6,U,1,4,1,E08000035,9,1,2,1,35,2019-10-04 19:15:00
6A41934,441032,430625,2,6,U,1,4,1,E08000035,9,1,2,1,18,2019-10-04 20:49:00
6A41934,441032,430625,2,6,U,1,4,1,E08000035,9,2,3,2,17,2019-10-04 20:49:00
6A41934,441032,430625,2,6,U,1,4,1,E08000035,9,2,3,2,16,2019-10-04 20:49:00
6A41934,441032,430625,2,6,U,1,4,1,E08000035,9,2,3,1,18,2019-10-04 20:49:00
6A41934,441032,430625,2,6,U,1,4,1,E08000035,9,2,3,1,15,2019-10-04 20:49:00
